,Alto35,Bass35,HarmonicRhythm7,LocalKey38,PitchClassSet121,RomanNumeral31,Soprano35,Tenor35,TonicizedKey38,offset,measure
741,C,F,3,F,"(0, 5, 9)",I,F,A,F,92.625,24.0
742,C,F,3,F,"(0, 5, 9)",I,F,A,F,92.75,24.0
743,C,F,3,F,"(0, 5, 9)",I,F,A,F,92.875,24.0
744,C,F,4,F,"(0, 5, 9)",I,F,A,F,93.0,24.0
745,C,F,4,F,"(0, 5, 9)",I,F,A,F,93.125,24.0
746,C,F,4,F,"(0, 5, 9)",I,F,A,F,93.25,24.0
747,C,F,4,F,"(0, 5, 9)",I,F,A,F,93.375,24.0
748,C,F,4,F,"(0, 5, 9)",I,F,A,F,93.5,24.0
749,C,F,4,F,"(0, 5, 9)",I,F,A,F,93.625,24.0
750,C,F,4,F,"(0, 5, 9)",I,F,A,F,93.75,24.0
751,C,F,4,F,"(0, 5, 9)",I,F,A,F,93.875,24.0
752,C,F,5,F,"(0, 5, 9)",I,F,A,F,94.0,24.0
753,C,F,5,F,"(0, 5, 9)",I,F,A,F,94.125,24.0
754,C,F,5,F,"(0, 5, 9)",I,F,A,F,94.25,24.0
755,C,F,5,F,"(0, 5, 9)",I,F,A,F,94.375,24.0
756,C,F,5,F,"(0, 5, 9)",I,F,A,F,94.5,24.0
757,C,F,5,F,"(0, 5, 9)",I,F,A,F,94.625,24.0
758,C,F,5,F,"(0, 5, 9)",I,F,A,F,94.75,24.0
759,C,F,5,F,"(0, 5, 9)",I,F,A,F,94.875,24.0
760,C,F,5,F,"(0, 5, 9)",I,F,A,F,95.0,24.0
761,C,F,5,F,"(0, 5, 9)",I,F,A,F,95.125,24.0
762,C,F,5,F,"(0, 5, 9)",I,F,A,F,95.25,24.0
763,C,F,5,F,"(0, 5, 9)",I,F,A,F,95.375,24.0
764,C,F,5,F,"(0, 5, 9)",I,F,A,F,95.5,24.0
765,C,F,5,F,"(0, 5, 9)",I,F,A,F,95.625,24.0
766,C,F,5,F,"(0, 5, 9)",I,F,A,F,95.75,24.0
767,C,F,5,F,"(0, 5, 9)",I,F,A,F,95.875,24.0
768,C,F,0,F,"(0, 5, 9)",I,F,A,F,96.0,25.0
769,C,F,1,F,"(0, 5, 9)",I,F,A,F,96.125,25.0
770,C,F,2,F,"(0, 5, 9)",I,F,A,F,96.25,25.0
771,C,F,2,F,"(0, 5, 9)",I,F,A,F,96.375,25.0
772,C,F,3,F,"(0, 5, 9)",I,F,A,F,96.5,25.0
773,C,F,3,F,"(0, 5, 9)",I,F,A,F,96.625,25.0
774,C,F,3,F,"(0, 5, 9)",I,F,A,F,96.75,25.0
775,C,F,3,F,"(0, 5, 9)",I,F,A,F,96.875,25.0
776,C,F,4,F,"(0, 5, 9)",I,F,A,F,97.0,25.0
777,C,F,4,F,"(0, 5, 9)",I,F,A,F,97.125,25.0
778,C,F,4,F,"(0, 5, 9)",I,F,A,F,97.25,25.0
779,C,F,4,F,"(0, 5, 9)",I,F,A,F,97.375,25.0
780,C,F,4,F,"(0, 5, 9)",I,F,A,F,97.5,25.0
781,C,F,4,F,"(0, 5, 9)",I,F,A,F,97.625,25.0
782,C,F,4,F,"(0, 5, 9)",I,F,A,F,97.75,25.0
783,C,F,4,F,"(0, 5, 9)",I,F,A,F,97.875,25.0
784,C,F,5,F,"(0, 5, 9)",I,F,A,F,98.0,25.0
785,C,F,5,F,"(0, 5, 9)",I,F,A,F,98.125,25.0
786,C,F,5,F,"(0, 5, 9)",I,F,A,F,98.25,25.0
787,C,F,5,F,"(0, 5, 9)",I,F,A,F,98.375,25.0
788,C,F,5,F,"(0, 5, 9)",I,F,A,F,98.5,25.0
789,C,F,5,F,"(0, 5, 9)",I,F,A,F,98.625,25.0
790,C,F,5,F,"(0, 5, 9)",I,F,A,F,98.75,25.0
791,C,F,5,F,"(0, 5, 9)",I,F,A,F,98.875,25.0
792,C,F,5,F,"(0, 5, 9)",I,F,A,F,99.0,25.0
793,C,F,5,F,"(0, 5, 9)",I,F,A,F,99.125,25.0
794,C,F,5,F,"(0, 5, 9)",I,F,A,F,99.25,25.0
795,C,F,5,F,"(0, 5, 9)",I,F,A,F,99.375,25.0
796,C,F,5,F,"(0, 5, 9)",I,F,A,F,99.5,25.0
797,C,F,5,F,"(0, 5, 9)",I,F,A,F,99.625,25.0
798,C,F,5,F,"(0, 5, 9)",I,F,A,F,99.75,25.0
799,C,F,5,F,"(0, 5, 9)",I,F,A,F,99.875,25.0
800,C,F,0,F,"(0, 4, 7)",I,C,E,F,100.0,26.0
801,C,F,1,F,"(0, 4, 7)",I,C,E,F,100.125,26.0
802,C,F,2,F,"(0, 4, 7)",I,C,E,F,100.25,26.0
803,C,F,2,F,"(0, 4, 7)",I,C,E,F,100.375,26.0
804,C,F,3,F,"(0, 4, 7)",I,C,E,F,100.5,26.0
805,C,F,3,F,"(0, 4, 7)",I,C,E,F,100.625,26.0
806,C,F,3,F,"(0, 4, 7)",I,C,E,F,100.75,26.0
807,C,F,3,F,"(0, 4, 7)",I,C,E,F,100.875,26.0
808,C,E,4,F,"(0, 4, 7)",V,C,G,F,101.0,26.0
809,C,E,1,F,"(0, 4, 7)",V,C,G,F,101.125,26.0
810,C,E,2,F,"(0, 4, 7)",V,C,G,F,101.25,26.0
811,C,E,4,F,"(0, 4, 7)",V,C,G,F,101.375,26.0
812,C,E,4,F,"(0, 4, 7)",V,C,G,F,101.5,26.0
813,C,E,4,F,"(0, 4, 7)",V,C,G,F,101.625,26.0
814,C,E,4,F,"(0, 4, 7)",V,C,G,F,101.75,26.0
815,C,E,4,F,"(0, 4, 7)",V,C,G,F,101.875,26.0
816,C,F,0,F,"(0, 5, 9)",I,F,A,F,102.0,26.0
817,C,F,1,F,"(0, 5, 9)",I,F,A,F,102.125,26.0
818,C,F,2,F,"(0, 5, 9)",I,F,A,F,102.25,26.0
819,C,F,2,F,"(0, 5, 9)",I,F,A,F,102.375,26.0
820,C,F,3,F,"(0, 5, 9)",I,F,A,F,102.5,26.0
821,C,F,3,F,"(0, 5, 9)",I,F,A,F,102.625,26.0
822,C,F,3,F,"(0, 5, 9)",I,F,A,F,102.75,26.0
823,C,F,3,F,"(0, 5, 9)",I,F,A,F,102.875,26.0
824,C,F,4,F,"(0, 5, 9)",I,F,A,F,103.0,26.0
825,C,F,4,F,"(0, 5, 9)",I,F,A,F,103.125,26.0
826,C,F,4,F,"(0, 5, 9)",I,F,A,F,103.25,26.0
827,C,F,4,F,"(0, 5, 9)",I,F,A,F,103.375,26.0
828,C,F,4,F,"(0, 5, 9)",I,F,A,F,103.5,26.0
829,C,F,4,F,"(0, 5, 9)",I,F,A,F,103.625,26.0
830,C,F,4,F,"(0, 5, 9)",I,F,A,F,103.75,26.0
831,C,F,4,F,"(0, 5, 9)",I,F,A,F,103.875,26.0
832,C,E,0,F,"(0, 4, 7)",V,C,G,F,104.0,27.0
833,C,E,1,F,"(0, 4, 7)",V,C,G,F,104.125,27.0
834,C,E,2,F,"(0, 4, 7)",V,C,G,F,104.25,27.0
835,C,E,2,F,"(0, 4, 7)",V,C,G,F,104.375,27.0
836,C,E,3,F,"(0, 4, 7)",V,C,G,F,104.5,27.0
837,C,E,3,F,"(0, 4, 7)",V,C,G,F,104.625,27.0
838,C,E,3,F,"(0, 4, 7)",V,C,G,F,104.75,27.0
839,C,E,3,F,"(0, 4, 7)",V,C,G,F,104.875,27.0
840,C,E,4,F,"(0, 4, 7)",V,C,G,F,105.0,27.0
841,C,E,4,F,"(0, 4, 7)",V,C,G,F,105.125,27.0
842,C,E,4,F,"(0, 4, 7)",V,C,G,F,105.25,27.0
843,C,E,4,F,"(0, 4, 7)",V,C,G,F,105.375,27.0
844,C,E,4,F,"(0, 4, 7)",V,C,G,F,105.5,27.0
845,C,E,4,F,"(0, 4, 7)",V,C,G,F,105.625,27.0
846,C,E,4,F,"(0, 4, 7)",V,C,G,F,105.75,27.0
847,C,E,4,F,"(0, 4, 7)",V,C,G,F,105.875,27.0
848,E,B-,0,F,"(0, 4, 7, 10)",V7,G,C,F,106.0,27.0
849,E,B-,1,F,"(0, 4, 7, 10)",V7,G,C,F,106.125,27.0
850,E,B-,2,F,"(0, 4, 7, 10)",V7,G,C,F,106.25,27.0
851,E,B-,2,F,"(0, 4, 7, 10)",V7,G,C,F,106.375,27.0
852,E,B-,3,F,"(0, 4, 7, 10)",V7,G,C,F,106.5,27.0
853,E,B-,3,F,"(0, 4, 7, 10)",V7,G,C,F,106.625,27.0
854,E,B-,3,F,"(0, 4, 7, 10)",V7,G,C,F,106.75,27.0
855,E,B-,3,F,"(0, 4, 7, 10)",V7,G,C,F,106.875,27.0
856,E,B-,4,F,"(0, 4, 7, 10)",V7,G,C,F,107.0,27.0
857,E,B-,4,F,"(0, 4, 7, 10)",V7,G,C,F,107.125,27.0
858,E,B-,4,F,"(0, 4, 7, 10)",V7,G,C,F,107.25,27.0
859,E,B-,4,F,"(0, 4, 7, 10)",V7,G,C,F,107.375,27.0
860,E,B-,4,F,"(0, 4, 7, 10)",V7,G,C,F,107.5,27.0
861,E,B-,4,F,"(0, 4, 7, 10)",V7,G,C,F,107.625,27.0
862,E,B-,4,F,"(0, 4, 7, 10)",V7,G,C,F,107.75,27.0
863,E,B-,4,F,"(0, 4, 7, 10)",V7,G,C,F,107.875,27.0
864,F,A,0,F,"(0, 5, 9)",I,F,C,F,108.0,28.0
865,F,A,1,F,"(0, 5, 9)",I,F,C,F,108.125,28.0
866,F,A,2,F,"(0, 5, 9)",I,F,C,F,108.25,28.0
867,F,A,2,F,"(0, 5, 9)",I,F,C,F,108.375,28.0
868,F,A,3,F,"(0, 5, 9)",I,F,C,F,108.5,28.0
869,F,A,3,F,"(0, 5, 9)",I,F,C,F,108.625,28.0
870,F,A,3,F,"(0, 5, 9)",I,F,C,F,108.75,28.0
871,F,A,3,F,"(0, 5, 9)",I,F,C,F,108.875,28.0
872,F,A,4,F,"(0, 5, 9)",I,F,C,F,109.0,28.0
873,F,A,4,F,"(0, 5, 9)",I,F,C,F,109.125,28.0
874,F,A,4,F,"(0, 5, 9)",I,F,C,F,109.25,28.0
875,F,A,4,F,"(0, 5, 9)",I,F,C,F,109.375,28.0
876,F,A,4,F,"(0, 5, 9)",I,F,C,F,109.5,28.0
877,F,A,4,F,"(0, 5, 9)",I,F,C,F,109.625,28.0
878,F,A,4,F,"(0, 5, 9)",I,F,C,F,109.75,28.0
879,F,A,4,F,"(0, 5, 9)",I,F,C,F,109.875,28.0
880,F,A,5,F,"(0, 5, 9)",I,F,C,F,110.0,28.0
881,F,A,5,F,"(0, 5, 9)",I,F,C,F,110.125,28.0
882,F,A,5,F,"(0, 5, 9)",I,F,C,F,110.25,28.0
883,F,A,5,F,"(0, 5, 9)",I,F,C,F,110.375,28.0
884,F,A,5,F,"(0, 5, 9)",I,F,C,F,110.5,28.0
885,F,A,5,F,"(0, 5, 9)",I,F,C,F,110.625,28.0
886,F,A,5,F,"(0, 5, 9)",I,F,C,F,110.75,28.0
887,F,A,5,F,"(0, 5, 9)",I,F,C,F,110.875,28.0
888,C,A,5,F,"(0, 5, 9)",I,F,C,F,111.0,28.0
889,C,A,5,F,"(0, 5, 9)",I,F,C,F,111.125,28.0
890,C,A,5,F,"(0, 5, 9)",I,F,C,F,111.25,28.0
891,C,A,5,F,"(0, 5, 9)",I,F,C,F,111.375,28.0
892,C,F,5,F,"(0, 5, 9)",I,F,C,F,111.5,28.0
893,C,F,5,F,"(0, 5, 9)",I,F,C,F,111.625,28.0
894,C,F,5,F,"(0, 5, 9)",I,F,C,F,111.75,28.0
895,C,F,5,F,"(0, 5, 9)",I,F,C,F,111.875,28.0
896,G,E,0,F,"(0, 4, 7)",V,C,G,F,112.0,29.0
897,G,E,1,F,"(0, 4, 7)",V,C,G,F,112.125,29.0
898,G,E,2,F,"(0, 4, 7)",V,C,G,F,112.25,29.0
899,G,E,2,F,"(0, 4, 7)",V,C,G,F,112.375,29.0
900,G,E,3,F,"(0, 4, 7)",V,C,G,F,112.5,29.0
901,G,E,3,F,"(0, 4, 7)",V,C,G,F,112.625,29.0
902,G,E,3,F,"(0, 4, 7)",V,C,G,F,112.75,29.0
903,G,E,3,F,"(0, 4, 7)",V,C,G,F,112.875,29.0
904,G,E,4,F,"(0, 4, 7)",V,C,G,F,113.0,29.0
905,G,E,4,F,"(0, 4, 7)",V,C,G,F,113.125,29.0
906,G,E,4,F,"(0, 4, 7)",V,C,G,F,113.25,29.0
907,G,E,4,F,"(0, 4, 7)",V,C,G,F,113.375,29.0
908,G,E,4,F,"(0, 4, 7)",V,C,G,F,113.5,29.0
909,G,E,4,F,"(0, 4, 7)",V,C,G,F,113.625,29.0
910,G,E,4,F,"(0, 4, 7)",V,C,G,C,113.75,29.0
911,G,E,4,F,"(0, 4, 7)",V,C,G,C,113.875,29.0
912,G,C,0,F,"(0, 4, 7)",V,C,E,F,114.0,29.0
913,G,C,1,F,"(0, 4, 7)",V,C,E,F,114.125,29.0
914,G,C,2,F,"(0, 4, 7)",V,C,E,F,114.25,29.0
915,G,C,2,F,"(0, 4, 7)",V,C,E,F,114.375,29.0
916,G,C,3,F,"(0, 4, 7)",V,C,E,F,114.5,29.0
917,G,C,3,F,"(0, 4, 7)",V,C,E,F,114.625,29.0
918,G,C,3,F,"(0, 4, 7)",V,C,E,F,114.75,29.0
919,G,C,3,F,"(0, 4, 7)",V,C,E,F,114.875,29.0
920,G,C,4,F,"(0, 4, 7)",V,C,E,F,115.0,29.0
921,G,C,4,F,"(0, 4, 7)",V,C,E,F,115.125,29.0
922,G,C,4,F,"(0, 4, 7)",V,C,E,F,115.25,29.0
923,G,C,4,F,"(0, 4, 7)",V,C,E,F,115.375,29.0
924,G,C,4,F,"(0, 4, 7)",V,C,E,F,115.5,29.0
925,G,C,4,F,"(0, 4, 7)",V,C,E,F,115.625,29.0
926,G,C,4,F,"(0, 4, 7)",V,C,E,F,115.75,29.0
927,G,C,4,F,"(0, 4, 7)",V,C,E,F,115.875,29.0
928,A,D,0,F,"(2, 5, 9)",ii,D,F,C,116.0,30.0
929,A,D,1,F,"(2, 5, 9)",ii,D,F,C,116.125,30.0
930,A,D,2,F,"(2, 5, 9)",ii,D,F,C,116.25,30.0
931,A,D,2,F,"(2, 5, 9)",ii,D,F,C,116.375,30.0
932,A,D,3,F,"(2, 5, 9)",ii,D,F,C,116.5,30.0
933,A,D,3,F,"(2, 5, 9)",ii,D,F,C,116.625,30.0
934,A,D,3,F,"(2, 5, 9)",ii,D,F,C,116.75,30.0
935,A,D,3,F,"(2, 5, 9)",ii,D,F,C,116.875,30.0
936,F,D,4,F,"(2, 5, 9)",ii,D,F,C,117.0,30.0
937,F,D,4,F,"(2, 5, 9)",ii,D,F,C,117.125,30.0
938,F,D,4,F,"(2, 5, 9)",ii,D,F,C,117.25,30.0
939,F,D,4,F,"(2, 5, 9)",ii,D,F,C,117.375,30.0
940,F,D,4,F,"(2, 5, 9)",ii,D,F,C,117.5,30.0
941,F,D,4,F,"(2, 5, 9)",ii,D,F,C,117.625,30.0
942,F,D,4,F,"(2, 5, 9)",ii,D,F,C,117.75,30.0
943,F,D,4,F,"(2, 5, 9)",ii,D,F,C,117.875,30.0
944,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,118.0,30.0
945,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,118.125,30.0
946,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,118.25,30.0
947,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,118.375,30.0
948,F,B,3,F,"(2, 5, 7, 11)",V7,G,D,C,118.5,30.0
949,F,B,3,F,"(2, 5, 7, 11)",V7,G,D,C,118.625,30.0
950,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,118.75,30.0
951,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,118.875,30.0
952,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,119.0,30.0
953,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,119.125,30.0
954,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,119.25,30.0
955,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,119.375,30.0
956,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,119.5,30.0
957,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,119.625,30.0
958,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,119.75,30.0
959,F,B,5,F,"(2, 5, 7, 11)",V7,G,D,C,119.875,30.0
960,G,C,0,F,"(0, 4, 7)",V,C,E,C,120.0,31.0
961,G,C,1,F,"(0, 4, 7)",V,C,E,F,120.125,31.0
962,G,C,2,F,"(0, 4, 7)",V,C,E,C,120.25,31.0
963,G,C,2,F,"(0, 4, 7)",V,C,E,C,120.375,31.0
964,G,C,3,F,"(0, 4, 7)",V,C,E,F,120.5,31.0
965,G,C,3,F,"(0, 4, 7)",V,C,E,F,120.625,31.0
966,G,C,3,F,"(0, 4, 7)",V,C,E,F,120.75,31.0
967,G,C,3,F,"(0, 4, 7)",V,C,E,F,120.875,31.0
968,G,C,4,F,"(0, 4, 7)",V,C,E,F,121.0,31.0
969,G,C,4,F,"(0, 4, 7)",V,C,E,F,121.125,31.0
970,G,C,4,F,"(0, 4, 7)",V,C,E,F,121.25,31.0
971,G,C,4,F,"(0, 4, 7)",V,C,E,F,121.375,31.0
972,G,C,4,F,"(0, 4, 7)",V,C,E,F,121.5,31.0
973,G,C,4,F,"(0, 4, 7)",V,C,E,F,121.625,31.0
974,G,C,4,F,"(0, 4, 7)",V,C,E,F,121.75,31.0
975,G,C,4,F,"(0, 4, 7)",V,C,E,F,121.875,31.0
976,G,C,5,F,"(0, 4, 7)",V,C,E,F,122.0,31.0
977,G,C,5,F,"(0, 4, 7)",V,C,E,F,122.125,31.0
978,G,C,5,F,"(0, 4, 7)",V,C,E,F,122.25,31.0
979,G,C,5,F,"(0, 4, 7)",V,C,E,F,122.375,31.0
980,G,C,5,F,"(0, 4, 7)",V,C,E,F,122.5,31.0
981,G,C,5,F,"(0, 4, 7)",V,C,E,F,122.625,31.0
982,G,C,5,F,"(0, 4, 7)",V,C,E,F,122.75,31.0
983,G,C,5,F,"(0, 4, 7)",V,C,E,F,122.875,31.0
984,G,C,5,F,"(0, 4, 7)",V,C,E,F,123.0,31.0
985,G,C,5,F,"(0, 4, 7)",V,C,E,F,123.125,31.0
986,G,C,5,F,"(0, 4, 7)",V,C,E,F,123.25,31.0
987,G,C,5,F,"(0, 4, 7)",V,C,E,F,123.375,31.0
988,G,C,5,F,"(0, 4, 7)",V,C,E,F,123.5,31.0
989,G,C,5,F,"(0, 4, 7)",V,C,E,F,123.625,31.0
990,G,C,5,F,"(0, 4, 7)",V,C,E,F,123.75,31.0
991,G,C,5,F,"(0, 4, 7)",V,C,E,F,123.875,31.0
992,C,F,0,F,"(0, 4, 7)",I,F,E,F,124.0,32.0
993,C,F,1,F,"(0, 4, 7)",I,F,E,F,124.125,32.0
994,C,F,2,F,"(0, 4, 7)",I,F,E,F,124.25,32.0
995,C,F,2,F,"(0, 4, 7)",I,F,E,F,124.375,32.0
996,C,F,3,F,"(0, 4, 7)",I,F,E,F,124.5,32.0
997,C,F,3,F,"(0, 4, 7)",I,F,E,F,124.625,32.0
998,C,F,3,F,"(0, 4, 7)",I,F,E,F,124.75,32.0
999,C,F,3,F,"(0, 4, 7)",I,F,E,F,124.875,32.0
1000,G,C,4,F,"(0, 4, 7)",I,C,E,F,125.0,32.0
1001,G,C,1,F,"(0, 4, 7)",I,C,E,F,125.125,32.0
1002,G,C,4,F,"(0, 4, 7)",I,C,E,F,125.25,32.0
1003,G,C,2,F,"(0, 4, 7)",I,C,E,F,125.375,32.0
1004,G,C,3,F,"(0, 4, 7)",I,C,E,F,125.5,32.0
1005,G,C,3,F,"(0, 4, 7)",I,C,E,F,125.625,32.0
1006,G,C,3,F,"(0, 4, 7)",I,C,E,F,125.75,32.0
1007,G,C,3,F,"(0, 4, 7)",I,C,E,F,125.875,32.0
1008,C,F,0,F,"(2, 5, 9)",ii,D,A,F,126.0,32.0
1009,C,F,1,F,"(2, 5, 9)",ii,D,A,F,126.125,32.0
1010,C,F,2,F,"(2, 5, 9)",ii,D,A,F,126.25,32.0
1011,C,F,2,F,"(2, 5, 9)",ii,D,A,F,126.375,32.0
1012,C,F,3,F,"(2, 5, 9)",ii,D,A,F,126.5,32.0
1013,C,F,3,F,"(2, 5, 9)",ii,D,A,F,126.625,32.0
1014,C,F,3,F,"(2, 5, 9)",ii,D,A,F,126.75,32.0
1015,C,F,3,F,"(2, 5, 9)",ii,D,A,F,126.875,32.0
1016,C,E,0,F,"(0, 4, 7)",I,C,G,F,127.0,32.0
1017,C,E,1,F,"(0, 4, 7)",I,C,G,F,127.125,32.0
1018,C,E,2,F,"(0, 4, 7)",I,C,G,F,127.25,32.0
1019,C,E,2,F,"(0, 4, 7)",I,C,G,F,127.375,32.0
1020,C,E,3,F,"(0, 4, 7)",V,C,G,F,127.5,32.0
1021,C,E,3,F,"(0, 4, 7)",V,C,G,F,127.625,32.0
1022,C,E,3,F,"(0, 4, 7)",V,C,G,F,127.75,32.0
1023,C,E,3,F,"(0, 4, 7)",V,C,G,F,127.875,32.0
1024,A,D,0,F,"(2, 5, 9)",vi,D,F,F,128.0,33.0
1025,A,D,1,F,"(2, 5, 9)",vi,D,F,F,128.125,33.0
1026,A,D,2,F,"(2, 5, 9)",vi,D,F,F,128.25,33.0
1027,A,D,2,F,"(2, 5, 9)",vi,D,F,F,128.375,33.0
1028,A,D,3,F,"(2, 5, 9)",vi,D,F,F,128.5,33.0
1029,A,D,3,F,"(2, 5, 9)",vi,D,F,F,128.625,33.0
1030,A,D,3,F,"(2, 5, 9)",ii,D,F,F,128.75,33.0
1031,A,D,3,F,"(2, 5, 9)",ii,D,F,F,128.875,33.0
1032,G,C,0,F,"(0, 4, 7)",I,C,E,F,129.0,33.0
1033,G,C,1,F,"(0, 4, 7)",I,C,E,F,129.125,33.0
1034,G,C,2,F,"(0, 4, 7)",I,C,E,F,129.25,33.0
1035,G,C,2,F,"(0, 4, 7)",I,C,E,F,129.375,33.0
1036,G,C,3,F,"(0, 4, 7)",I,C,E,F,129.5,33.0
1037,G,C,3,F,"(0, 4, 7)",I,C,E,F,129.625,33.0
1038,G,C,3,F,"(0, 4, 7)",I,C,E,F,129.75,33.0
1039,G,C,3,F,"(0, 4, 7)",I,C,E,F,129.875,33.0
1040,C,F,0,F,"(2, 5, 9)",vi,D,A,F,130.0,33.0
1041,C,F,1,F,"(2, 5, 9)",vi,D,A,F,130.125,33.0
1042,C,F,2,F,"(2, 5, 9)",vi,D,A,F,130.25,33.0
1043,C,F,2,F,"(2, 5, 9)",vi,D,A,F,130.375,33.0
1044,C,F,3,F,"(2, 5, 9)",vi,D,A,F,130.5,33.0
1045,C,F,3,F,"(2, 5, 9)",vi,D,A,F,130.625,33.0
1046,C,F,3,F,"(2, 5, 9)",vi,D,A,F,130.75,33.0
1047,C,F,3,F,"(2, 5, 9)",vi,D,A,F,130.875,33.0
1048,C,C,0,F,"(0, 4, 7)",I,C,E,F,131.0,33.0
1049,G,C,1,F,"(0, 4, 7)",I,C,E,F,131.125,33.0
1050,C,C,2,F,"(0, 4, 7)",I,C,E,F,131.25,33.0
1051,G,C,2,F,"(0, 4, 7)",I,C,E,F,131.375,33.0
1052,G,C,3,F,"(0, 4, 7)",I,C,E,F,131.5,33.0
1053,G,C,3,F,"(0, 4, 7)",I,C,E,F,131.625,33.0
1054,G,C,3,F,"(0, 4, 7)",I,C,E,F,131.75,33.0
1055,G,C,3,F,"(0, 4, 7)",I,C,E,F,131.875,33.0
1056,G,C,0,F,"(0, 5, 9)",I,B-,D,F,132.0,34.0
1057,G,C,1,F,"(0, 5, 9)",I,B-,D,F,132.125,34.0
1058,G,C,2,F,"(0, 5, 9)",I,B-,D,F,132.25,34.0
1059,G,C,2,F,"(0, 5, 9)",I,B-,D,F,132.375,34.0
1060,G,C,3,F,"(0, 5, 9)",I,B-,D,F,132.5,34.0
1061,G,C,3,F,"(0, 5, 9)",I,B-,D,F,132.625,34.0
1062,G,C,3,F,"(0, 5, 9)",I,B-,D,F,132.75,34.0
1063,G,C,3,F,"(0, 5, 9)",I,B-,D,F,132.875,34.0
1064,G,B-,4,F,"(2, 7, 10)",ii,G,D,F,133.0,34.0
1065,G,B-,4,F,"(2, 7, 10)",ii,G,D,F,133.125,34.0
1066,G,B-,4,F,"(2, 7, 10)",ii,G,D,F,133.25,34.0
1067,G,B-,4,F,"(0, 4, 7, 10)",ii,G,D,F,133.375,34.0
1068,G,B-,4,F,"(2, 7, 10)",ii,G,D,F,133.5,34.0
1069,G,B-,4,F,"(2, 7, 10)",ii,G,D,F,133.625,34.0
1070,G,B-,4,F,"(2, 7, 10)",ii,G,D,F,133.75,34.0
1071,G,B-,4,F,"(2, 7, 10)",ii,G,D,F,133.875,34.0
1072,G,B-,5,F,"(0, 4, 7, 10)",V7,G,D,F,134.0,34.0
1073,G,B-,5,F,"(0, 4, 7, 10)",V7,G,D,F,134.125,34.0
1074,G,B-,5,F,"(0, 4, 7, 10)",V7,G,D,F,134.25,34.0
1075,G,B-,5,F,"(0, 4, 7, 10)",V7,G,D,F,134.375,34.0
1076,G,B-,5,F,"(0, 4, 7, 10)",V7,G,D,F,134.5,34.0
1077,G,B-,5,F,"(0, 4, 7, 10)",V7,G,D,F,134.625,34.0
1078,G,B-,5,F,"(0, 4, 7, 10)",V7,G,B-,F,134.75,34.0
1079,G,B-,5,F,"(0, 4, 7, 10)",V7,G,B-,F,134.875,34.0
1080,G,G,5,F,"(2, 7, 10)",ii,G,B-,F,135.0,34.0
1081,G,G,5,F,"(2, 7, 10)",ii,G,B-,F,135.125,34.0
1082,G,G,5,F,"(2, 7, 10)",ii,G,B-,F,135.25,34.0
1083,G,G,2,F,"(2, 7, 10)",ii,G,B-,F,135.375,34.0
1084,G,G,3,F,"(0, 4, 7, 10)",ii,G,B-,F,135.5,34.0
1085,G,G,3,F,"(0, 4, 7, 10)",ii,G,B-,F,135.625,34.0
1086,G,G,4,F,"(0, 4, 7, 10)",ii,G,B-,F,135.75,34.0
1087,G,G,4,F,"(0, 4, 7, 10)",ii,G,B-,F,135.875,34.0
1088,C,F,0,F,"(0, 5, 9)",I,F,A,F,136.0,35.0
1089,C,F,1,F,"(0, 4, 7)",I,F,A,F,136.125,35.0
1090,C,F,2,F,"(0, 4, 7)",I,F,A,F,136.25,35.0
1091,C,F,2,F,"(0, 4, 7)",I,F,A,F,136.375,35.0
1092,C,F,3,F,"(0, 4, 7)",I,F,A,F,136.5,35.0
1093,C,F,3,F,"(0, 4, 7)",I,F,A,F,136.625,35.0
1094,C,F,3,F,"(0, 4, 7)",I,F,A,F,136.75,35.0
1095,C,F,3,F,"(0, 4, 7)",I,F,A,F,136.875,35.0
1096,C,C,4,F,"(0, 4, 7)",I,C,E,F,137.0,35.0
1097,C,C,4,F,"(0, 4, 7)",I,C,E,F,137.125,35.0
1098,C,C,4,F,"(0, 4, 7)",I,C,E,F,137.25,35.0
1099,C,C,4,F,"(0, 4, 7)",I,C,E,F,137.375,35.0
1100,C,C,4,F,"(0, 4, 7)",I,C,E,F,137.5,35.0
1101,C,C,4,F,"(0, 4, 7)",I,C,E,F,137.625,35.0
1102,C,C,4,F,"(0, 4, 7)",I,C,E,F,137.75,35.0
1103,C,C,4,F,"(0, 4, 7)",I,C,E,F,137.875,35.0
1104,G,C,5,F,"(0, 4, 7, 10)",V,C,E,F,138.0,35.0
1105,G,C,5,F,"(0, 4, 7, 10)",V,C,E,F,138.125,35.0
